id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_key
16051135953,46032524@N00,45.764608,4.828654,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=5148d213e4b0e0a5783e6dd8",Salade Lok Lak,31.0,13,28,2,2015,2015-2-28
16606770058,46032524@N00,45.78348,4.81267,"square,squareformat,iphoneography,instagramapp,xproii,uploaded:by=instagram,foursquare:venue=4e0462c82271233b767cec75",Cet instant Hobbit où tu lis Isengard.,16.0,16,12,3,2015,2015-3-12
16761496842,46032524@N00,45.78348,4.81267,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4e0462c82271233b767cec75",On va se faire un Tumblr je crois #Olalettre2lechiffreSourcesavecunS,39.0,9,9,3,2015,2015-3-9
19022946199,46032524@N00,45.742243,4.839563,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",How I met my sister,28.0,19,27,6,2015,2015-6-27
18581615073,46032524@N00,45.754549,4.840054,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",La visite annuelle xD,20.0,14,27,6,2015,2015-6-27
18489181392,46032524@N00,45.761843,4.840481,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4b925372f964a5204cf233e3",The End. Bravo aux organisateurs et bénévoles o/ #wplyon,14.0,18,5,6,2015,2015-6-5
18521392222,46032524@N00,45.76072,4.833734,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",Ça tient bien finalement. Comme quoi les OGM ça a du bon.,42.0,16,6,6,2015,2015-6-6
18336536699,46032524@N00,45.764608,4.828654,"square,squareformat,juno,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=5148d213e4b0e0a5783e6dd8",Tu sais que t'es bridé quand même lorsqu'il fait 32 degrés tu tapes un pho.,46.0,14,6,6,2015,2015-6-6
19668500255,46032524@N00,45.764584,4.828648,"square,squareformat,lark,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=5148d213e4b0e0a5783e6dd8",Pho d'artifice,50.0,21,13,7,2015,2015-7-13
19644223716,46032524@N00,45.767708,4.817906,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4daae90e1e72c1ab9bfe346b",Run baby run,41.0,23,13,7,2015,2015-7-13
19381553451,46032524@N00,45.754794,4.84153,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4e3c4238aeb73139a16902b1",Assiette d'été,11.0,13,3,7,2015,2015-7-3
19427870542,46032524@N00,45.764584,4.828648,"square,squareformat,perpetua,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=5148d213e4b0e0a5783e6dd8",Le masochisme made in Vietnam. 50 nuances de Pho.,23.0,14,5,7,2015,2015-7-5
18879692434,46032524@N00,45.739384,4.8878,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Retour aux sources,45.0,20,7,7,2015,2015-7-7
20662427705,46032524@N00,45.764584,4.828648,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=5148d213e4b0e0a5783e6dd8",Gâteau d'anniv made in Vietnam,4.0,21,17,8,2015,2015-8-17
21108773802,46032524@N00,45.754549,4.840054,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Best mirror EVER #latergram #nam,7.0,21,3,9,2015,2015-9-3
20933333959,46032524@N00,45.76748,4.833487,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",/me dehors aux Terreaux à 22h. Back to the 00's ?,10.0,22,3,9,2015,2015-9-3
24015884763,46032524@N00,45.7597,4.8422,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Y a des chances d'y trouver quelques uns de nos clients ? ^_^ #larlesienne,35.0,10,27,1,2016,2016-1-27
30055597944,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Fast and Happy,53.0,13,31,10,2016,2016-10-31
30160812075,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Shopping,53.0,1,7,10,2016,2016-10-7
31047320502,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua","""Casquette comme papa"". Et capuche.",58.0,8,23,11,2016,2016-11-23
31093150412,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram",Le week end commence bien xD #pokemonGO,49.0,19,25,11,2016,2016-11-25
31117608612,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram",Cet instant où le ladder te pick Stephano en random 33 \o/ #sc2 #lotv #apm #capique,53.0,0,27,11,2016,2016-11-27
30494332783,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,xproii",Poulpe #selfille,48.0,20,28,11,2016,2016-11-28
24996315756,46032524@N00,45.741464,4.816793,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",C'est pas Deadpool (full) mais ça devrait le faire quand même :D,12.0,16,14,2,2016,2016-2-14
26629882694,46032524@N00,45.7597,4.8422,"square,squareformat,clarendon,iphoneography,instagramapp,uploaded:by=instagram",Parents 2.0 #stayetuned,58.0,9,25,5,2016,2016-5-25
27296749142,46032524@N00,45.7597,4.8422,"square,squareformat,perpetua,iphoneography,instagramapp,uploaded:by=instagram",J'ai beau cliqué avec mon doigt ça ne fonctionne pas #web vs #IRL,32.0,14,1,6,2016,2016-6-1
27584341615,46032524@N00,45.7597,4.8422,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",L'échappée belle,19.0,19,10,6,2016,2016-6-10
27700835662,46032524@N00,45.7597,4.8422,"square,sierra,squareformat,iphoneography,instagramapp,uploaded:by=instagram",On est bien en 2016 quand même #proleague #euro,35.0,22,20,6,2016,2016-6-20
27533655080,46032524@N00,45.7597,4.8422,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",You can stay under my umbrella,26.0,10,21,6,2016,2016-6-21
27270259844,46032524@N00,45.7597,4.8422,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Instant #pholeague,53.0,21,24,6,2016,2016-6-24
27633212084,46032524@N00,45.7597,4.8422,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Tous ces cadavres ça donne faim #takeeateasy #fritealors,4.0,22,11,7,2016,2016-7-11
28013005660,46032524@N00,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,xproii,uploaded:by=instagram",Les Pokemon respecte même pas l'instant ladder #sc2 #pokemongo,38.0,2,14,7,2016,2016-7-14
28407273175,46032524@N00,45.7597,4.8422,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram",Big girl,47.0,10,19,7,2016,2016-7-19
27960174751,46032524@N00,45.7597,4.8422,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram","Le switch facto sur le réacteur, c'est non #sc2 #LOTV",31.0,16,2,7,2016,2016-7-2
28345349552,46032524@N00,45.7597,4.8422,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",Tata @samya_el qui oublie ses livres.,54.0,13,21,7,2016,2016-7-21
28190787860,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Ça respecte même pas le feu rouge.,10.0,18,22,7,2016,2016-7-22
27946143773,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise",Sortir couvert #iorah #leen,12.0,14,26,7,2016,2016-7-26
27450705784,46032524@N00,45.7597,4.8422,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",C'est cool que les filles soient sages pour le match. Allez les Bleus o/,3.0,21,3,7,2016,2016-7-3
28600366781,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,hudson",Going the distance,7.0,20,31,7,2016,2016-7-31
27795290220,46032524@N00,45.7597,4.8422,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",En route pour la demi-finale,39.0,9,4,7,2016,2016-7-4
28052126211,46032524@N00,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Se faire livrer au taf avec #colisprive. Recevoir une notification à 0h53 que le transporteur n'a pas pu atteindre la porte principale. GG.,36.0,17,6,7,2016,2016-7-6
28148866425,46032524@N00,45.7597,4.8422,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",Urban nature,54.0,12,7,7,2016,2016-7-7
28702748851,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram",Bonne pêche à midi ^_^ #amonita #bulbizarre,39.0,12,5,8,2016,2016-8-5
28212332424,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise",Two princes(ses),16.0,20,7,8,2016,2016-8-7
28841457216,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise","""On a construit une maison"" #ouestnorah",47.0,17,9,8,2016,2016-8-9
29551303832,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram","Bon, c'est l'heure de la promenade",1.0,23,13,9,2016,2016-9-13
29383088230,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Filles à papa #sc2 #lotv #protoss #terran #teaser4,6.0,13,14,9,2016,2016-9-14
29394352120,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise",Ça roule pour elles,14.0,0,15,9,2016,2016-9-15
29425020730,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Because I'm happy,32.0,13,16,9,2016,2016-9-16
29648303081,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,hudson",Gettin' closer,17.0,4,17,9,2016,2016-9-17
29649407522,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua","Manger sainement. J'déconne, y'a des frites en train de cuire.",59.0,13,18,9,2016,2016-9-18
29312536264,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise",Chacun sa came #jessicajones #castle,18.0,13,26,9,2016,2016-9-26
28845602374,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram",Allez chercher les filles ou Bulbizarre ? #dilemna,25.0,11,5,9,2016,2016-9-5
29493572255,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,rise",J'ai pas pu m'empêcher,39.0,9,6,9,2016,2016-9-6
28903567644,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,perpetua",Go live now ! #sc2 #lotv #fb #live,24.0,23,7,9,2016,2016-9-7
29533304466,46032524@N00,45.7597,4.8422,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram",Il fallait être patient ^_^,55.0,19,9,9,2016,2016-9-9
4595194560,46036905@N08,45.758135,4.835336,,Noé & Cannelle,5.0,13,10,5,2010,2010-5-10
4647146785,46036905@N08,45.757735,4.834907,,Border Line,53.0,16,28,5,2010,2010-5-28
4646674391,46036905@N08,45.757858,4.834689,,Petits papiers,1.0,12,28,5,2010,2010-5-28
4646694249,46036905@N08,45.757861,4.834629,,TVA,17.0,12,28,5,2010,2010-5-28
5900320487,46060556@N06,45.755752,4.836022,"bridge,france,canon,river,lyon,september,2010,eos450d,lerhône",Le Rhône,55.0,11,10,9,2010,2010-9-10
5890860954,46060556@N06,45.755779,4.835679,"bw,white,black,france,car,canon,blackwhite,lyon,voiture,september,sw,peugeot,2010,eos450d,peugeotrcz",Peugeot RCZ À Lyon :: BW,53.0,11,10,9,2010,2010-9-10
5890203183,46060556@N06,45.755925,4.83525,"bw,white,black,france,canon,blackwhite,lyon,september,sw,2010,placebellecour,eos450d",Place Bellecour :: BW,53.0,11,10,9,2010,2010-9-10
5900817876,46060556@N06,45.756007,4.8354,"bw,white,black,france,tree,canon,blackwhite,lyon,september,sw,arbre,2010,colorkey,blackwhitewithcolor,eos450d",Colorkey Tree of Flowers,55.0,11,10,9,2010,2010-9-10
5900933416,46060556@N06,45.756011,4.835132,"france,canon,lyon,september,2010,placebellecour,eos450d",Place Bellecour,56.0,11,10,9,2010,2010-9-10
5887670489,46060556@N06,45.756026,4.840271,"bw,white,black,france,building,architecture,canon,blackwhite,lyon,september,sw,2010,eos450d",Light and Shadow :: BW,29.0,10,10,9,2010,2010-9-10
5888265972,46060556@N06,45.756138,4.8404,"bw,white,black,france,building,architecture,canon,blackwhite,lyon,september,sw,2010,eos450d",Light and Shadow II :: BW,30.0,10,10,9,2010,2010-9-10
5890718498,46060556@N06,45.757635,4.83319,"bw,white,black,france,building,architecture,canon,blackwhite,lyon,september,sw,2010,placebellecour,eos450d",Sur la Place Bellecour,49.0,10,10,9,2010,2010-9-10
5890748680,46060556@N06,45.757785,4.831259,"bw,white,black,france,statue,canon,blackwhite,lyon,september,sw,2010,placebellecour,eos450d",Statue Louis XIV - Roi de France,49.0,10,10,9,2010,2010-9-10
5900956292,46060556@N06,45.761101,4.831109,"france,church,canon,lyon,bluesky,september,église,2010,eos450d,basiliquedefourvière",Basilique de Fourvière,21.0,12,10,9,2010,2010-9-10
5901642135,46060556@N06,45.761894,4.824049,"france,canon,lyon,september,2010,eos450d,viewoverlyon",View over Lyon,31.0,13,10,9,2010,2010-9-10
5902506688,46060556@N06,45.761958,4.826243,"bw,white,black,france,church,eos,blackwhite,lyon,september,sw,église,2010,cathédralestjean,450d",Cathédrale St-Jean - Lyon :: BW,33.0,14,10,9,2010,2010-9-10
5902311084,46060556@N06,45.762051,4.823437,"bw,white,black,france,church,eos,blackwhite,lyon,september,sw,église,2010,450d,basiliquedefourvière",Basilique de Fourvière :: BW,12.0,14,10,9,2010,2010-9-10
5902304806,46060556@N06,45.762122,4.822965,"france,church,eos,lyon,september,église,2010,450d,basiliquedefourvière",À l'intérieure de la Basilique de Fourvière,39.0,13,10,9,2010,2010-9-10
5902492822,46060556@N06,45.76219,4.822311,"france,church,eos,lyon,september,église,2010,450d,basiliquedefourvière",Basilique de Fourvière - Lyon,17.0,14,10,9,2010,2010-9-10
5900651877,46060556@N06,45.762194,4.824135,"bw,white,black,france,canon,blackwhite,lyon,september,sw,2010,colorkey,blackwhitewithcolor,eos450d",Colorkey Life will find a way,17.0,13,10,9,2010,2010-9-10
5901561921,46060556@N06,45.763687,4.822525,"france,canon,lyon,bluesky,september,2010,eos450d,latourmétalliquedefourvière",La Tour métallique de Fourvière,27.0,13,10,9,2010,2010-9-10
5901034524,46060556@N06,45.764579,4.832933,"bw,white,black,france,church,canon,blackwhite,lyon,september,sw,église,2010,eos450d,èglisesaintnizier",Église Saint-Nizier :: BW,27.0,12,10,9,2010,2010-9-10
5900996664,46060556@N06,45.764663,4.832975,"france,church,canon,lyon,september,église,2010,eos450d,èglisesaintnizier",Église Saint-Nizier,26.0,12,10,9,2010,2010-9-10
5901170916,46060556@N06,45.766647,4.829928,"bridge,france,canon,river,lyon,september,2010,eos450d,lasaône",La Saône,5.0,13,10,9,2010,2010-9-10
5900564125,46060556@N06,45.766849,4.834156,"france,canon,lyon,september,2010,hôteldeville,eos450d",Hôtel de Ville Lyon,35.0,12,10,9,2010,2010-9-10
25104482112,46066474@N02,45.760188,4.833458,"wedding,light,blackandwhite,bw,france,love,fashion,silhouette,night,store,couple,dress,lyon,sony,valentine,romance,proposal,shoping,dslra320",Her wedding dress,22.0,9,21,2,2016,2016-2-21
25226218380,46066474@N02,45.782773,4.853446,"park,blue,sky,sun,plant,france,color,reflection,tree,green,nature,water,river,relax,landscape,rainbow,focus,holidays,lyon,weekend,sony,sunday,saturday,lac,dslr,parc,a320,picknick,têtedor,piquenique,trank,supershot,oussama,mortet",Still alive,42.0,4,22,2,2016,2016-2-22
24811914946,46066474@N02,45.75902,4.840421,"winter,sunset,white,cold,pavement",Shot number Winter,47.0,17,5,2,2016,2016-2-5
24838177655,46066474@N02,45.762208,4.840722,"light,sunset,horse,snow,cold,sunshine,animal,night,out,pavement,police,hanging",Cops night out,44.0,17,5,2,2016,2016-2-5
24503287819,46066474@N02,45.757395,4.832956,"street,winter,light,cloud,france,cold,color,reflection,colors,night,dark,circle,fun,creativity,one,mirror,reflex,nice,europe,exposure,nightshot,bright,lyon,outdoor,lumière,awesome,great,illumination,special,reflet,sombre,round,ferriswheel,late,dslr,nuit,infinite,masterpiece,hangout,granderoue,obscurité,thelook,bellecour,rhonealpes,vieuxlyon,presquîle,supershot,oussama,imagenary,suprshot,onlylyon,mortet,sonya230",Reflection - Shot N°2,30.0,21,6,2,2016,2016-2-6
24752999002,46066474@N02,45.760483,4.857428,"voyage,street,trip,winter,light,cloud,france,reflection,night,dark,fun,europe,lyon,library,late,bibliothèque,tourisme,partdieu,69000,69003,sonya230,dslra230",The public library by night,24.0,18,6,2,2016,2016-2-6
24763985482,46066474@N02,45.757699,4.831936,"street,winter,light,vacation,holiday,france,color,macro,reflection,art,wheel,night,dark,fun,creativity,photography,glasses,mirror,town,reflex,nice,focus,dof,bright,lyon,outdoor,lumière,sony,awesome,hiver,illumination,reflet,newbie,dslr,amateur,reflexion,nuit,shining,masterpiece,lumières,tourisme,downown,imaginery,roue,thelook,bellecour,fêtedeslumières,a230,rhônealpes,supershot,oussama,69000,urabanexploration,69002,uex,mortet,dslr230,alpha230,sonya230,mentures",Reflection - Shot N°1,3.0,7,8,2,2016,2016-2-8
26701476033,46066474@N02,45.774258,4.836666,"city,travel,roof,red,sky,urban,panorama,cliff,house,france,monochrome,up,skyline,architecture,skyscraper,tile,rouge,climb,daylight,town,high,lyon,visit,fromabove,explore,housing,dslr,habitat,maison,falaise,bâtiment,tuile,montée,tourisme,toiture,vueduciel,rhone,urbanisme,croixrousse,haut,villeurbanne,gratteciel,saone,rhônealpes,oussama,caluireetcuire,vaulxenvelin,4arrondissement,uex,croisrousse,mortet,alpha230,sonya230,décinescharpieux",Red & White,24.0,3,8,2,2016,2016-2-8
43790684224,46066474@N02,45.763443,4.850957,"architecture,urbanisme,voyage,france,lyon,onlylyon,rhone,rhônealpes,building,night,nuit,newbie,light,street,tourisme,town,tower,fog,bruillard,mortet,oussama,partdieu,travel,skys,skyscrapers,city,high,outdoor,samsung",Fog & lights,4.0,19,14,3,2017,2017-3-14
6777396099,46093608@N04,45.762833,4.838662,"sky,france,clouds,boats,lyon,bridges,rhone",Lyon,13.0,11,28,1,2012,2012-1-28
6797374129,46093608@N04,45.73277,4.832053,"red,snow,france,water,berries,lyon,bokeh,drop,ens,ecole,normale,superieure",Snow Berries,43.0,10,31,1,2012,2012-1-31
6797362977,46093608@N04,45.774142,4.853543,"snow,france,de,la,lyon,deer,dor,parc,tete",Deer,58.0,12,31,1,2012,2012-1-31
6797367587,46093608@N04,45.774243,4.853296,"snow,france,de,la,lyon,deer,dor,parc,tete",Deer 2,58.0,12,31,1,2012,2012-1-31
6797382989,46093608@N04,45.77654,4.846365,"old,white,snow,black,france,de,la,lyon,mansion,dor,parc,chateaux,tete",La Maison,14.0,13,31,1,2012,2012-1-31
6824547573,46093608@N04,45.761572,4.827235,"white,man,black,james,lyon,atmosphere,smoking,joyce,vieux",Vieux Lyon,20.0,14,5,2,2012,2012-2-5
6829809545,46093608@N04,45.764592,4.82775,"france,hydrant,fire,photography,photo,lyon,weekend,split,fro,knows,vieux,toning",The Old City,10.0,14,5,2,2012,2012-2-5
8343052800,46093608@N04,45.753705,4.834521,"2,night,de,la,lyon,université,lumiere,pont,nuit,luniversité",Pont de l'Université by night,46.0,19,20,3,2012,2012-3-20
8342100245,46093608@N04,45.769707,4.833918,"girls,white,black,momo,helmet,scooter",MOMO Monochrome,43.0,18,20,3,2012,2012-3-20
8342107367,46093608@N04,45.740754,4.814287,"new,orange,france,architecture,modern,design,cityscape,lyon,holes,confluence,2012",Orange,6.0,16,13,5,2012,2012-5-13
7263582708,46093608@N04,45.745193,4.817215,"new,france,architecture,modern,de,design,la,lyon,cartier,franck,vella,confluence,2012,vincenzo,clement,massimiliano,amantea,fuskas,vergely",La Confluence,18.0,14,15,5,2012,2012-5-15
7263676898,46093608@N04,45.744815,4.816088,"new,panorama,france,architecture,modern,design,cityscape,lyon,confluence,2012",Confluence Panorama,16.0,22,24,5,2012,2012-5-24
4830906441,46098202@N03,45.767238,4.833512,"panorama,lyon,placedesterreaux",Place des Terreaux @ Lyon,43.0,20,26,7,2010,2010-7-26
8407170381,46106214@N08,45.757119,4.826173,,Passerelle Saint-Georges,41.0,16,22,1,2013,2013-1-22
8408267226,46106214@N08,45.757508,4.825572,,Eglise Saint-Georges,38.0,16,22,1,2013,2013-1-22
8408267912,46106214@N08,45.757598,4.825444,,Eglise Saint-Georges,40.0,16,22,1,2013,2013-1-22
8407139347,46106214@N08,45.758601,4.828898,,"Quai Tilsitt, Saône rive gauche",15.0,16,22,1,2013,2013-1-22
8407146615,46106214@N08,45.758616,4.825937,,Quartier Saint-Georges,37.0,16,22,1,2013,2013-1-22
8408243316,46106214@N08,45.75878,4.826023,,Quartier Saint-Georges,32.0,16,22,1,2013,2013-1-22
8408244188,46106214@N08,45.759449,4.825558,,"Place de la Trinité, quartier Saint-Georges",30.0,16,22,1,2013,2013-1-22
8407138357,46106214@N08,45.759649,4.827997,,Cathédrale Saint-Jean,14.0,16,22,1,2013,2013-1-22
8407137319,46106214@N08,45.760996,4.826892,,Cathédrale Saint-Jean,22.0,16,22,1,2013,2013-1-22
11297541334,46150696@N07,45.77419,4.85247,"lyon,des,fête,lumières,parcdelatêtedor,2013",La grande muraille,26.0,19,9,12,2013,2013-12-9
11297433885,46150696@N07,45.775792,4.85144,"lyon,des,fête,lumières,parcdelatêtedor,2013",Chinoiseries,51.0,19,9,12,2013,2013-12-9
5898552048,46166795@N08,45.759592,4.827536,"france,lyon,gare,trainstation,lyonfrance,edtech3652011",Gare de Lyon,20.0,6,18,6,2011,2011-6-18
4554611606,46182932@N08,45.782444,4.859905,"6x6,square,lyon,stop,yashica",,0.0,0,16,4,2009,2009-4-16
4553978379,46182932@N08,45.786185,4.859948,"bridge,6x6,square,lyon,yashica",,0.0,0,25,4,2010,2010-4-25
4748224417,46182932@N08,45.738102,4.842395,"dark,square",,13.0,14,20,6,2010,2010-6-20
4748865242,46182932@N08,45.738102,4.842395,"dark,square",,12.0,5,27,6,2010,2010-6-27
4815104677,46182932@N08,45.78195,4.876406,"metal,square,industrial",,30.0,18,17,7,2010,2010-7-17
4815726612,46182932@N08,45.784778,4.865097,"dark,square",,2.0,18,17,7,2010,2010-7-17
4856172777,46182932@N08,45.78195,4.876406,"old,6x6,metal,square,industrial,factory,mat,yashica",,31.0,16,31,7,2010,2010-7-31
4931371959,46182932@N08,45.758556,4.821302,"rome,6x6,statue,museum,square,blackwhite,antique",,12.0,15,19,8,2010,2010-8-19
4931964336,46182932@N08,45.758556,4.821302,"rome,6x6,statue,museum,square,blackwhite,antique",,37.0,20,24,8,2010,2010-8-24
5279977410,46189111@N05,45.765614,4.8407,"bridge,france,lyon,rhône",P1020346,36.0,15,13,3,2010,2010-3-13
32711653421,46191841@N00,45.740911,4.818238,"lyon,rhônealpes,france,francia,mall,shoppingmall,centrocomercial,confluence,night,noche",Lyon: Confluence,21.0,21,2,2,2017,2017-2-2
32794179516,46191841@N00,45.742123,4.818052,"lyon,rhônealpes,france,francia,mall,shoppingmall,centrocomercial,confluence,night,noche",Lyon: Confluence,9.0,21,2,2,2017,2017-2-2
32703081691,46191841@N00,45.746955,4.81803,"lyon,rhônealpes,france,francia,urban,street",Lyon,54.0,20,2,2,2017,2017-2-2
32835385652,46191841@N00,45.750825,4.832558,"lyon,auvergnerhônealpes,francia,france,boat,vessel,gabarra,river,río,ródano,rivière",Lyon,57.0,8,3,2,2017,2017-2-3
32020014903,46191841@N00,45.75092,4.832332,"lyon,rhônealpes,france,francia,urban,ródano,river,río,vessel,barco",Lyon,54.0,8,3,2,2017,2017-2-3
32492123840,46191841@N00,45.752888,4.833955,"lyon,auvergnerhônealpes,francia,france",Lyon,0.0,9,3,2,2017,2017-2-3
32492126340,46191841@N00,45.756686,4.833791,"lyon,auvergnerhônealpes,francia,france,bicicleta,bicycle,goldenhour",Lyon: Place Bellecour,16.0,9,3,2,2017,2017-2-3
32835385892,46191841@N00,45.757011,4.826502,"lyon,auvergnerhônealpes,francia,france,fourvière,colina,hill",Lyon,27.0,15,3,2,2017,2017-2-3
32703081841,46191841@N00,45.75735,4.833158,"lyon,rhônealpes,france,francia,urban,street,plaza,square,wheel",Lyon: Place Bellecour,21.0,9,3,2,2017,2017-2-3
32639255620,46191841@N00,45.757397,4.833152,"lyon,auvergnerhônealpes,francia,france,noria,ferriswheel",Lyob: Place Bellecour,58.0,16,3,2,2017,2017-2-3
32826531945,46191841@N00,45.757791,4.830777,"lyon,rhônealpes,france,francia,urban,street,plaza,square,wheel",Lyon: Place Bellecour,56.0,17,3,2,2017,2017-2-3
32492125730,46191841@N00,45.757997,4.834394,"lyon,auvergnerhônealpes,francia,france,quiosco",Lyon,36.0,9,3,2,2017,2017-2-3
32492123580,46191841@N00,45.760602,4.824913,"lyon,auvergnerhônealpes,francia,france",Lyon,51.0,14,3,2,2017,2017-2-3
32785663016,46191841@N00,45.7618,4.831505,"lyon,rhônealpes,france,francia,market,mercado,marché,fruta,fruit,vegetables,verdulería,verduras,seller",Lyon: Marché Saint-Antoine,14.0,10,3,2,2017,2017-2-3
32492122380,46191841@N00,45.761988,4.833102,"lyon,auvergnerhônealpes,francia,france,street,rue,calle,restaurant,restaurante",Lyon,50.0,9,3,2,2017,2017-2-3
32785662806,46191841@N00,45.761997,4.8327,"lyon,rhônealpes,france,francia,urban,street,restaurant,épicerie,cobblestone,bistrot",Lyon: L'Épicerie,56.0,9,3,2,2017,2017-2-3
32492124120,46191841@N00,45.762519,4.827644,"lyon,auvergnerhônealpes,francia,france",Vieux Lyon,6.0,15,3,2,2017,2017-2-3
32703082231,46191841@N00,45.762677,4.823061,"lyon,rhônealpes,france,francia,urban,street,mirador,lookout,esplanada",Lyon: Esplanade de Fourvière,12.0,13,3,2,2017,2017-2-3
32492124040,46191841@N00,45.762775,4.827133,"lyon,auvergnerhônealpes,francia,france",Vieux Lyon,3.0,15,3,2,2017,2017-2-3
32206310233,46191841@N00,45.763346,4.827965,"lyon,auvergnerhônealpes,francia,france,street,vieuxlyon,oldtown,oldquarter,viejolyon,calle",Vieux Lyon,38.0,12,3,2,2017,2017-2-3
32785663266,46191841@N00,45.763508,4.835805,"lyon,rhônealpes,france,francia,urban,street,cordeliers",Lyon: Cordeliers,8.0,11,3,2,2017,2017-2-3
32835385902,46191841@N00,45.768044,4.827702,"lyon,auvergnerhônealpes,francia,france,río,river,saona,saône,rivière",Lyon,2.0,12,3,2,2017,2017-2-3
32681278362,46191841@N00,45.74809,4.832932,"lyon,rhônealpes,france,francia,urban,ródano,river,río,vessel,barco",Lyon,24.0,10,4,2,2017,2017-2-4
32979889036,46191841@N00,45.757691,4.83258,"lyon,auvergnerhônealpes,francia,france,streetband,streetmusicians,colorful,brassband,music",Ottokar Brass Band,9.0,16,4,2,2017,2017-2-4
32492122820,46191841@N00,45.757752,4.832522,"lyon,auvergnerhônealpes,francia,france,streetband,streetmusicians,colorful",Ottokar Brass Band,21.0,17,4,2,2017,2017-2-4
