id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year,,,
4266777324,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1328,35,18,11,1,2010,16,19,11,1,2010,,,
4266777092,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1326,34,18,11,1,2010,16,19,11,1,2010,,,
4266777020,40936370@N00,45.837448,4.826248,"inframince,ehrmannscrew,snowgraff,neige,artéphémère,ephemeralart,cart1,graffiti,abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsiderart,mystery,francmaconnerie,endoftheworld,devastation,worldwar,anarchy,saintromainaumontdor,crashculture,postapocalyptic,mystic,destroy,bombing,actingperformance,freemasonry",Infra-mince Ephémère _DDC1324,34,18,11,1,2010,16,19,11,1,2010,,,
4266776906,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1323,34,18,11,1,2010,16,19,11,1,2010,,,
4266030173,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1320,20,18,11,1,2010,16,19,11,1,2010,,,
4266030075,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1319,19,18,11,1,2010,16,19,11,1,2010,,,
4266776580,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1318,19,18,11,1,2010,16,19,11,1,2010,,,
4266776522,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1317,18,18,11,1,2010,16,19,11,1,2010,,,
4266776442,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1313,17,18,11,1,2010,16,19,11,1,2010,,,
4266029757,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1312,17,18,11,1,2010,16,19,11,1,2010,,,
4266029655,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1307,12,18,11,1,2010,16,19,11,1,2010,,,
4266776218,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1306,11,18,11,1,2010,16,19,11,1,2010,,,
4266776132,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1303,10,18,11,1,2010,16,19,11,1,2010,,,
4266029369,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1299,9,18,11,1,2010,16,19,11,1,2010,,,
4264758511,11817998@N05,45.760467,4.859830,"365,iphone",11/365,8,8,11,1,2010,10,8,11,1,2010,,,
4264160216,25041789@N02,45.757687,4.840035,"neopan1600,nikonf3,plateforme,d7611,autaut,findijsf,epsonv600",two lovers,41,14,10,1,2010,41,23,10,1,2010,,,
4266776062,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,cart1,prophétie,abodeofchaos,facteurcheval,palaisideal,artéphémère,postapocalyptique,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,inframince,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,snowgraff,servergroup",Infra-mince Ephémère _DDC1301,9,18,11,1,2010,16,19,11,1,2010,,,
4264127084,43694855@N03,45.767403,4.833383,"winter,blackandwhite,snow,france,fountain,statue,photography,lyon,noiretblanc,hiver,neige,placedesterreaux",Lyon - January 2010,49,16,8,1,2010,30,23,10,1,2010,,,
4263375077,43694855@N03,45.767403,4.833383,"winter,horses,blackandwhite,snow,france,fountain,statue,photography,lyon,noiretblanc,hiver,neige,chevaux,placedesterreaux",Lyon - January 2010,48,16,8,1,2010,29,23,10,1,2010,,,
4263373251,43694855@N03,45.767403,4.833383,"winter,horses,blackandwhite,snow,france,fountain,statue,photography,lyon,noiretblanc,hiver,neige,chevaux,placedesterreaux",Lyon - January 2010,48,16,8,1,2010,29,23,10,1,2010,,,
4264120694,43694855@N03,45.767403,4.833383,"winter,horses,blackandwhite,snow,france,fountain,statue,photography,lyon,noiretblanc,hiver,neige,chevaux,placedesterreaux",Lyon - January 2010,47,16,8,1,2010,28,23,10,1,2010,,,
4263369205,43694855@N03,45.767403,4.833383,"blackandwhite,france,photography,lyon,hoteldeville,palaissaintpierre,terreaux,fineartsmuseum,polaroïd,muséedesbeauxarts,photosnoiretblanc",Lyon - January 2010,27,23,10,1,2010,27,23,10,1,2010,,,
4263368921,43694855@N03,45.767403,4.833383,"blackandwhite,france,photography,lyon,hoteldeville,palaissaintpierre,terreaux,fineartsmuseum,polaroïd,muséedesbeauxarts,photosnoiretblanc",Lyon - January 2010,27,23,10,1,2010,27,23,10,1,2010,,,
4264118476,43694855@N03,45.767403,4.833383,"winter,horses,blackandwhite,snow,france,fountain,statue,photography,lyon,noiretblanc,hiver,neige,chevaux,placedesterreaux,polaroïd",Lyon - January 2010,27,23,10,1,2010,27,23,10,1,2010,,,
4263255115,21392985@N06,45.778276,4.847116,,Panorama - Lac de la tête d'or - Architecturale,58,12,6,1,2010,51,22,10,1,2010,,,
4263213655,9822280@N06,45.780407,4.849968,"lyon,neige,parcdelatêtedor",IMG_9778_Parc_sous_la neige,6,14,10,1,2010,38,22,10,1,2010,,,
4263212515,9822280@N06,45.779786,4.848455,"lyon,neige,parcdelatêtedor",IMG_9772_Parc_sous_la neige,57,13,10,1,2010,38,22,10,1,2010,,,
4263962556,9822280@N06,45.780796,4.850450,"lyon,neige,parcdelatêtedor",IMG_9763_Parc_sous_la neige,51,13,10,1,2010,38,22,10,1,2010,,,
4263211365,9822280@N06,45.783258,4.855761,"lyon,neige,parcdelatêtedor",IMG_9749_Parc_sous_la neige,39,13,10,1,2010,38,22,10,1,2010,,,
4263210893,9822280@N06,45.783108,4.855761,"lyon,neige,parcdelatêtedor",IMG_9747_Parc_sous_la neige,39,13,10,1,2010,38,22,10,1,2010,,,
4263960632,9822280@N06,45.777640,4.846687,"lyon,neige,parcdelatêtedor",IMG_9731_Parc_sous_la neige,11,13,10,1,2010,37,22,10,1,2010,,,
4263958118,9822280@N06,45.777640,4.846687,"lyon,neige,parcdelatêtedor",IMG_9725_Parc_sous_la neige,7,13,10,1,2010,37,22,10,1,2010,,,
4263206535,9822280@N06,45.777841,4.846577,"lyon,neige,parcdelatêtedor",IMG_9720_Parc_sous_la neige,5,13,10,1,2010,36,22,10,1,2010,,,
4263956448,9822280@N06,45.777377,4.845762,"lyon,neige,parcdelatêtedor",IMG_9719_Parc_sous_la neige,4,13,10,1,2010,36,22,10,1,2010,,,
4263205589,9822280@N06,45.777018,4.844850,"parcdelatêtedor,lyon,neige,portedesenfantsdurhône",IMG_9709_Porte des Enfants du Rhône_sous_la neige,0,13,10,1,2010,36,22,10,1,2010,,,
4263204891,9822280@N06,45.767799,4.840668,"lyon,neige,bergesdurhône",IMG_9693_berges du rhone_neige,38,12,10,1,2010,36,22,10,1,2010,,,
4263954692,9822280@N06,45.762439,4.840773,"lyon,neige,bergesdurhône",IMG_9674_berges du rhone neige,26,12,10,1,2010,35,22,10,1,2010,,,
4263175699,21392985@N06,45.777446,4.845228,"panorama,lyon,neige,paysage,blanc,chemin,teteor",Panorama - Entrée parc de la tête d'or,26,22,10,1,2010,26,22,10,1,2010,,,
4263920356,45717618@N00,45.768735,4.835422,"jeudi,apero,barberousse,aperodujeudi",Apéro du jeudi au Barberousse,28,23,7,1,2010,25,22,10,1,2010,,,
4263919804,45717618@N00,45.768735,4.835422,"jeudi,apero,barberousse,aperodujeudi",Apéro du jeudi au Barberousse,27,23,7,1,2010,24,22,10,1,2010,,,
4263919162,45717618@N00,45.768735,4.835422,"jeudi,apero,barberousse,aperodujeudi",Apéro du jeudi au Barberousse,27,23,7,1,2010,24,22,10,1,2010,,,
4263918600,45717618@N00,45.768735,4.835422,"jeudi,apero,barberousse,aperodujeudi",Apéro du jeudi au Barberousse,27,23,7,1,2010,24,22,10,1,2010,,,
4263723392,8458252@N05,45.752010,4.843822,"snow,lyon,neige","Neige, Lyon",16,20,9,1,2010,24,21,10,1,2010,,,
4263684856,24130765@N02,45.760973,4.826109,"lyon,hiver,neige,gothique,gargouille,vieux,2010,primatiale",La gargouille en est givrée,38,15,10,1,2010,13,21,10,1,2010,,,
4262933063,24130765@N02,45.762882,4.822976,"lyon,hiver,neige,rougegorge,2010",Vous avez froid ? pensez à lui !,6,16,10,1,2010,12,21,10,1,2010,,,
4262931979,24130765@N02,45.762882,4.822976,"lyon,hiver,neige,vieux,2010,saone",Grise la Saône,6,16,10,1,2010,12,21,10,1,2010,,,
4263681270,24130765@N02,45.762882,4.822976,"lyon,hiver,neige,rousse,croix,2010",Panorama - Croix Rousse,2,16,10,1,2010,11,21,10,1,2010,,,
4263680396,24130765@N02,45.762882,4.822976,"lyon,hiver,neige,dor,mont,2010,cindre",Mont Cindre,2,16,10,1,2010,11,21,10,1,2010,,,
4262928989,24130765@N02,45.762882,4.822976,"lyon,hiver,part,neige,dieu,2010",Panorama - centre ville,59,15,10,1,2010,11,21,10,1,2010,,,
4263678834,24130765@N02,45.760973,4.826109,"lyon,hiver,neige,2010,primatiale,manecanterie",D'un siècle à un lointain autre,37,15,10,1,2010,11,21,10,1,2010,,,
4263587888,45717618@N00,45.758872,4.867681,"bokeh,honey,miel,day13,winny,bokeh365",Bokeh - Day 13 : The Pooh,30,20,10,1,2010,42,20,10,1,2010,,,
4263494266,32889649@N08,45.767388,4.833362,"lyon,2009,fetedeslumiere",Fête des Lumières Lyon 2009,50,22,7,12,2009,12,20,10,1,2010,,,
4262742785,32889649@N08,45.767388,4.833362,"lyon,2009,fetedeslumiere",Fête des Lumières Lyon 2009,48,22,7,12,2009,12,20,10,1,2010,,,
4263300584,40088092@N02,45.766153,4.837578,"lyon,neige",Neige à Lyon,15,17,8,1,2010,10,19,10,1,2010,,,
4263266528,15444502@N03,45.729479,4.815455,"de,aquarium,la,nikon,lyon,clown,poisson,d300,rigout,mulatiere",bébé poisson clown,54,15,10,1,2010,59,18,10,1,2010,,,
4262378472,16173245@N00,45.754899,4.820943,"ski,sport,lyon,over,adobe,session,telemark,gab,lightroom,extrem,telemarker,strobist,wwwsimontremblayfr,nevergowithoutanextrabattery",Telemark Session Over Lyon,33,21,9,1,2010,21,13,10,1,2010,,,
4261547079,20546789@N00,45.753585,4.888744,"schnee,snow,france,bike,bicycle,frankreich,europa,europe,lyon,rad,räder,bikes,rhône,bicycles,cycle,neige,69,fahrrad,vélo,cycles,vélos,fahrräder,grandlyon,rhônealpes,vélov,vélovs,montchat",Place Antoinette,14,20,9,1,2010,41,12,10,1,2010,,,
4261545345,20546789@N00,45.753585,4.888744,"schnee,snow,france,bike,bicycle,frankreich,europa,europe,lyon,rad,räder,bikes,rhône,bicycles,cycle,neige,69,fahrrad,vélo,cycles,vélos,fahrräder,grandlyon,rhônealpes,vélov,vélovs,montchat",Place Antoinette,13,20,9,1,2010,40,12,10,1,2010,,,
4261544477,20546789@N00,45.753585,4.888744,"schnee,snow,france,bike,bicycle,frankreich,europa,europe,lyon,rad,räder,bikes,rhône,bicycles,cycle,neige,69,fahrrad,vélo,cycles,vélos,fahrräder,grandlyon,rhônealpes,vélov,vélovs,montchat",Place Antoinette,13,20,9,1,2010,39,12,10,1,2010,,,
4261542937,20546789@N00,45.753585,4.888744,"schnee,snow,france,bike,bicycle,frankreich,europa,europe,lyon,rad,räder,bikes,rhône,bicycles,cycle,neige,69,fahrrad,vélo,cycles,vélos,fahrräder,grandlyon,rhônealpes,vélov,vélovs,montchat",Place Antoinette,13,20,9,1,2010,39,12,10,1,2010,,,
4262295212,20546789@N00,45.754117,4.886566,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,grandlyon,rhônealpes,montchat",Cours Richard-Vitton,10,20,9,1,2010,38,12,10,1,2010,,,
4261541203,20546789@N00,45.753945,4.885740,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,grandlyon,rhônealpes,montchat",Place de la Reconnaissance,9,20,9,1,2010,38,12,10,1,2010,,,
4262293838,20546789@N00,45.753945,4.885740,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,grandlyon,rhônealpes,montchat",Place de la Reconnaissance,9,20,9,1,2010,37,12,10,1,2010,,,
4262293078,20546789@N00,45.759735,4.883787,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Le Rize,59,19,9,1,2010,37,12,10,1,2010,,,
4261539279,20546789@N00,45.760203,4.883615,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Rue Docteur Papillon,57,19,9,1,2010,36,12,10,1,2010,,,
4263212851,9822280@N06,45.781767,4.851577,"lyon,neige,parcdelatêtedor",IMG_9774_Parc_sous_la neige,59,13,10,1,2010,38,22,10,1,2010,,,
4263209067,9822280@N06,45.777640,4.846687,"lyon,neige,parcdelatêtedor",IMG_9730_Parc_sous_la neige,10,13,10,1,2010,37,22,10,1,2010,,,
4262290376,20546789@N00,45.760203,4.883615,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Voiture sous la neige,53,19,9,1,2010,35,12,10,1,2010,,,
4262285808,20546789@N00,45.766288,4.879968,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Place du Docteur Lazare Goujon,45,19,9,1,2010,33,12,10,1,2010,,,
4261531787,20546789@N00,45.766288,4.879968,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Hôtel de ville de Villeurbanne,45,19,9,1,2010,32,12,10,1,2010,,,
4262284188,20546789@N00,45.766288,4.879968,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Hôtel de ville de Villeurbanne,45,19,9,1,2010,32,12,10,1,2010,,,
4262282664,20546789@N00,45.766288,4.879968,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Marianne,44,19,9,1,2010,31,12,10,1,2010,,,
4262281054,20546789@N00,45.765666,4.879581,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Théâtre national populaire,43,19,9,1,2010,30,12,10,1,2010,,,
4262279508,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel – Avenue Henri Barbusse,39,19,9,1,2010,29,12,10,1,2010,,,
4261525033,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel – Avenue Henri Barbusse,39,19,9,1,2010,28,12,10,1,2010,,,
4261523595,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Le Répit de l'Agriculteur,36,19,9,1,2010,28,12,10,1,2010,,,
4261522909,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel,36,19,9,1,2010,27,12,10,1,2010,,,
4261522121,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel – Avenue Henri Barbusse,35,19,9,1,2010,27,12,10,1,2010,,,
4262274762,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel – Le Répit de l'Agriculteur,35,19,9,1,2010,26,12,10,1,2010,,,
4262273924,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel,34,19,9,1,2010,26,12,10,1,2010,,,
4261519769,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel – Le Répit de l'Agriculteur,34,19,9,1,2010,25,12,10,1,2010,,,
4261518997,20546789@N00,45.769420,4.879420,"schnee,snow,france,frankreich,europa,europe,rhône,neige,69,villeurbanne,grandlyon,rhônealpes",Gratte-Ciel,33,19,9,1,2010,25,12,10,1,2010,,,
4261518263,20546789@N00,45.767575,4.835937,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,operahouse,opéra,opernhaus,terreaux,grandlyon,rhônealpes",Opéra,49,17,9,1,2010,25,12,10,1,2010,,,
4262270868,20546789@N00,45.766901,4.833565,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,terreaux,grandlyon,rhônealpes",Galerie du palais Saint-Pierre,46,17,9,1,2010,24,12,10,1,2010,,,
4261516903,20546789@N00,45.766901,4.833565,"schnee,snow,france,frankreich,europa,europe,lyon,rhône,neige,69,terreaux,grandlyon,rhônealpes",Galerie du palais Saint-Pierre,46,17,9,1,2010,24,12,10,1,2010,,,
